238	238	1	2017-11-15 07:13:10.5544715	2017-12-08 02:58:18.2582113	2017-12-30 22:43:25.9619510	87
239	239	1	2017-11-19 22:01:00.0598064	2017-12-18 00:32:27.3826388	2017-10-16 03:03:54.7054711	50
240	240	1	2017-12-06 19:57:53.6687667	2017-11-04 02:51:09.6999642	2017-10-02 09:44:25.7311617	14
241	241	1	2017-12-20 21:33:24.2522509	2017-10-03 02:42:29.9086574	2017-10-15 07:51:35.5650640	100
242	242		2017-11-07 08:56:01.2662063	2017-12-21 17:36:48.7708024	2017-11-05 02:17:36.2753984	31
243	243	1	2017-12-23 19:43:09.3910843	2017-12-27 15:04:57.4031195	2017-10-01 10:26:45.4151546	58
244	244	0	2017-12-25 13:31:39.5689053	2017-10-13 21:01:47.3286424	2017-11-01 04:31:55.0883795	79
245	245	0	2017-11-15 19:39:27.3897536	2017-10-13 20:12:59.8574950	2017-12-10 20:46:32.3252365	36
246	246	1	2017-10-15 00:12:58.5884145	2017-11-11 12:39:23.6735815	2017-12-09 01:05:48.7587485	105
247	247	0	2017-12-09 16:13:03.4077139	2017-12-22 08:00:42.0567290	2017-10-04 23:48:20.7057440	6
248	248	0	2017-11-05 20:32:12.0782022	2017-12-26 22:52:37.5591203	2017-11-17 01:13:03.0400383	66
249	249	1	2017-10-29 21:52:28.6733624	2017-11-11 09:40:08.3849816	2017-11-23 21:27:48.0966007	50
250	250	0	2017-11-13 00:10:34.1663855	2017-12-20 02:26:13.8511469	2017-10-27 04:41:53.5359083	8
251	251	1	2017-11-16 14:29:31.9732468	2017-12-15 00:47:03.2229097	2017-10-13 11:04:34.4725726	22
252	252	1	2017-10-06 08:50:45.4082533	2017-10-12 11:54:07.4174624	2017-10-18 14:57:29.4266716	10
253	253	1	2017-12-15 12:55:41.7326503	2017-12-02 05:39:41.4747742	2017-11-18 22:23:41.2168980	88
254	254	0	2017-10-19 18:56:03.4883259	2017-11-09 09:30:05.8067570	2017-11-30 00:04:08.1251882	84
255	255	0	2017-12-04 21:24:31.9457032	2017-11-25 05:52:01.3725919	2017-11-15 14:19:30.7994806	54
256	256	0	2017-11-04 05:51:52.8357643	2017-12-20 10:09:50.9888721	2017-11-05 14:27:49.1419799	32
257	257	0	2017-10-16 05:13:40.4518987	2017-10-23 19:31:00.3630527	2017-10-31 09:48:20.2742067	47
258	258	0	2017-11-19 10:35:58.9528887	2017-10-22 18:31:59.2370561	2017-12-25 02:27:59.5212236	107
259	259	1	2017-10-24 07:34:56.0878454	2017-10-13 13:50:30.1004925	2017-10-02 20:06:04.1131395	48
260	260	0	2017-12-13 11:18:13.5811456	2017-10-10 10:51:01.8665191	2017-11-06 10:23:50.1518927	108
261	261	1	2017-11-12 16:43:57.0615509	2017-10-03 13:16:30.3750433	2017-11-23 09:49:03.6885358	51
262	262	1	2017-11-20 12:20:06.9142146	2017-12-09 22:59:51.3279204	2017-12-29 09:39:35.7416262	76
263	263	0	2017-11-04 19:53:57.9548168	2017-11-13 16:27:00.8568432	2017-11-22 13:00:03.7588695	109
264	264	1	2017-11-26 09:42:47.1355187	2017-10-30 10:38:18.3753070	2017-10-03 11:33:49.6150952	84
265	265	1	2017-11-16 12:26:57.8218633	2017-10-19 06:15:31.1551690	2017-12-21 00:04:04.4884749	18
266	266	0	2017-12-06 21:39:05.1353347	2017-11-27 19:21:39.6411693	2017-11-18 17:04:14.1470039	24
267	267	0	2017-11-20 13:56:07.0639838	2017-11-26 04:42:18.2825454	2017-12-01 19:28:29.5011069	81
268	268	0	2017-11-24 17:25:56.8206871	2017-11-03 14:06:02.9147855	2017-10-13 10:46:09.0088840	88
269	269	1	2017-11-24 15:27:54.7854701	2017-10-24 00:53:06.0660836	2017-12-22 10:18:17.3466972	70
270	270	0	2017-11-02 02:01:53.5168020	2017-12-15 13:32:08.7120182	2017-10-29 01:02:23.9072343	53
271	271	0	2017-11-09 23:33:32.7759390	2017-10-11 20:58:53.8997700	2017-12-12 18:24:15.0236012	89
272	272	0	2017-10-19 19:57:05.2271867	2017-11-28 14:42:51.0673639	2017-10-08 09:28:36.9075409	109
273	273	1	2017-12-06 23:53:40.1800121	2017-10-25 07:46:58.4478383	2017-12-12 15:40:16.7156646	68
274	274	1	2017-12-20 06:16:44.7619717	2017-10-09 21:47:04.9923177	2017-10-29 13:17:25.2226638	95
275	275	1	2017-12-22 17:00:46.1663576	2017-11-14 04:04:18.1389674	2017-10-06 15:07:50.1115772	58
276	276	1	2017-10-20 01:03:06.1670333	2017-10-11 03:29:58.5056399	2017-10-02 05:56:50.8442465	63
277	277	1	2017-10-15 16:14:04.2891780	2017-10-31 13:51:08.2865256	2017-11-16 11:28:12.2838731	40
278	278	1	2017-12-14 21:49:03.0148521	2017-12-06 11:00:21.3531247	2017-11-28 00:11:39.6913973	64
279	279	0	2017-12-04 13:38:54.7164547	2017-12-18 08:54:33.9490778	2017-10-02 04:10:13.1817008	77
280	280	0	2017-12-24 06:24:47.7437014	2017-12-05 10:19:42.8790033	2017-11-16 14:14:38.0143053	110
281	281	1	2017-10-08 18:08:11.8812891	2017-12-18 12:14:00.7265004	2017-11-28 06:19:49.5717116	83
282	282	1	2017-12-22 18:29:40.2568403	2017-10-18 20:34:14.7586473	2017-11-13 22:38:49.2604543	66
283	283	1	2017-11-08 13:01:36.4847798	2017-12-10 02:00:12.1705804	2017-10-11 14:58:47.8563810	20
284	284	1	2017-12-25 14:49:22.0899867	2017-12-07 15:08:50.8638529	2017-11-19 15:28:19.6377191	37
285	285	1	2017-11-23 13:45:21.7008777	2017-11-10 02:04:55.1124777	2017-10-27 14:24:28.5240778	51
286	286	1	2017-11-01 20:27:23.7669516	2017-10-04 21:47:06.7642654	2017-12-06 23:06:49.7615794	93
287	287	1	2017-11-28 16:57:31.6844110	2017-11-28 21:16:27.1252789	2017-11-29 01:35:22.5661468	56
288	288	1	2017-11-03 09:07:26.0876782	2017-11-21 01:23:31.1450204	2017-12-08 17:39:36.2023626	42
289	289	1	2017-12-27 19:08:26.3514867	2017-11-08 00:45:12.2245175	2017-12-19 06:21:58.0975485	18
290	290	1	2017-11-19 23:25:31.2274342	2017-10-19 15:50:03.5255980	2017-12-18 08:14:35.8237620	52
291	291	1	2017-11-08 10:57:30.7041608	2017-11-16 17:39:58.6372037	2017-11-25 00:22:26.5702466	79
292	292	0	2017-10-21 07:08:45.2331183	2017-11-19 17:57:39.2393372	2017-12-19 04:46:33.2455561	114
293	293	1	2017-10-22 23:38:14.4666260	2017-11-25 13:07:48.1577187	2017-12-29 02:37:21.8488115	39
294	294	0	2017-12-07 10:42:46.4786608	2017-12-08 13:41:25.5161196	2017-12-09 16:40:04.5535785	63
295	295	0	2017-10-25 03:13:56.6072157	2017-11-01 13:34:39.3249209	2017-11-08 23:55:22.0426260	84
296	296	1	2017-10-31 09:13:17.3380362	2017-10-24 03:42:38.5807371	2017-10-16 22:11:59.8234379	24
297	297	1	2017-10-03 13:02:03.3113894	2017-11-08 01:09:47.9139592	2017-12-13 13:17:32.5165289	42
298	298	1	2017-10-28 10:00:22.2555656	2017-11-28 04:26:39.0278125	2017-12-28 22:52:55.8000594	94
299	299	1	2017-11-09 01:04:41.7470420	2017-12-25 14:46:16.1734734	2017-11-11 04:27:50.5999047	62
300	300	0	2017-12-09 22:00:22.2544190	2017-11-16 00:51:20.2163258	2017-10-23 03:42:18.1782325	12
301	301	0	2017-11-24 10:16:51.5244308	2017-12-16 07:57:05.3910362	2017-10-08 05:37:19.2576416	24
302	302	1	2017-10-15 22:47:06.5870267	2017-11-18 17:54:39.1419434	2017-12-22 13:02:11.6968600	38
303	303	1	2017-12-12 05:04:17.2927322	2017-12-03 21:59:31.4930367	2017-11-25 14:54:45.6933412	116
304	304	1	2017-12-27 19:50:35.1565605	2017-11-26 20:07:59.6729634	2017-10-26 20:25:24.1893663	118
305	305	0	2017-10-04 00:37:01.3904465	2017-12-09 05:27:19.9513768	2017-11-14 10:17:38.5123071	39
306	306	1	2017-10-28 18:32:26.7460600	2017-10-17 10:04:12.1555458	2017-10-06 01:35:57.5650316	34
307	307	1	2017-10-30 08:57:05.2282412	2017-12-18 04:07:08.9696241	2017-11-05 23:17:12.7110070	63
308	308	1	2017-12-26 06:38:56.9706787	2017-11-23 07:52:36.4824564	2017-10-21 09:06:15.9942341	114
309	309	1	2017-10-28 01:55:17.3219683	2017-12-26 05:25:47.6677897	2017-11-24 08:56:18.0136109	26
310	310	1	2017-11-15 20:21:25.7786699	2017-11-15 02:22:02.8669519	2017-11-14 08:22:39.9552340	112
311	311	1	2017-10-20 13:37:48.5465862	2017-11-19 20:18:42.7023465	2017-12-20 02:59:36.8581068	112
312	312	1	2017-11-01 07:24:37.4370467	2017-11-17 08:30:39.0099281	2017-12-03 09:36:40.5828095	104
313	313	0	2017-12-15 20:57:04.2364341	2017-11-04 09:37:25.2879784	2017-12-23 22:17:46.3395228	30
314	314	1	2017-10-31 01:10:08.3441441	2017-11-08 03:30:47.2214892	2017-11-16 05:51:26.0988343	58
315	315	1	2017-12-05 17:10:01.6998564	2017-10-22 22:37:01.1400187	2017-12-09 04:04:00.5801812	
316	316	1	2017-11-20 22:14:16.8047107	2017-12-15 16:42:15.6163961	2017-10-10 11:10:14.4280814	26
317	317	1	2017-10-12 23:18:30.4294348	2017-12-30 20:59:39.1573400	2017-12-18 18:40:47.8852451	105
318	318	1	2017-11-10 05:04:35.8648302	2017-12-07 01:18:09.9929903	2017-10-03 21:31:44.1211504	56
319	319	1	2017-10-03 19:57:25.4346410	2017-12-20 08:33:23.2628293	2017-12-06 21:09:21.0910174	72
320	320	1	2017-10-15 15:59:34.0549117	2017-10-15 08:28:24.3909036	2017-10-15 00:57:14.7268955	34
321	321	1	2017-10-09 04:41:33.4509236	2017-12-29 22:05:12.5158904	2017-12-20 15:28:51.5808571	46
322	322	1	2017-10-18 04:48:40.9763056	2017-10-06 03:18:47.1375249	2017-12-24 01:48:53.2987444	88
323	323	1	2017-11-27 22:17:30.4692004	2017-12-26 13:20:50.6902680	2017-10-25 04:24:10.9113356	40
324	324	1	2017-10-05 16:02:23.5580358	2017-10-05 09:03:02.5404855	2017-10-05 02:03:41.5229352	71
325	325	1	2017-12-24 15:04:22.8126412	2017-10-29 19:52:10.0748145	2017-12-04 00:39:57.3369878	19
326	326	1	2017-10-20 16:24:47.5428206	2017-11-22 03:01:14.6604329	2017-12-24 13:37:41.7780452	95
327	327	1	2017-12-27 20:18:50.7605608	2017-10-04 01:35:02.9096451	2017-10-10 06:51:15.0587295	95
328	328	0	2017-12-30 13:10:53.7013514	2017-11-16 18:05:32.9317188	2017-10-03 23:00:12.1620861	70
329	329	0	2017-11-26 03:02:48.1547559	2017-12-08 08:12:25.6673969	2017-12-20 13:22:03.1800378	6
330	330	1	2017-11-22 07:47:28.8283214	2017-10-22 00:21:39.5582303	2017-12-20 16:55:50.2881394	11
331	331	1	2017-10-17 12:01:02.8556438	2017-12-03 02:20:10.5916808	2017-10-19 16:39:18.3277177	35
332	332	0	2017-12-18 06:13:42.0336125	2017-12-03 09:24:29.2587131	2017-11-18 12:35:16.4838138	21
333	333	1	2017-11-05 20:44:21.2678101	2017-12-11 20:14:05.1796514	2017-10-17 19:43:49.0914926	67
334	334	1	2017-12-25 15:38:32.4620358	2017-11-02 08:03:13.7327520	2017-12-10 00:27:55.0034683	3
335	335	0	2017-10-30 20:07:56.2192706	2017-12-20 02:22:37.4879672	2017-11-09 08:37:18.7566636	66
336	336	1	2017-12-23 19:21:05.2942625	2017-10-30 18:19:21.5845570	2017-12-06 17:17:37.8748516	87
337	337	1	2017-10-11 13:25:22.9641081	2017-11-14 22:34:43.2656106	2017-12-19 07:44:03.5671132	45
338	338	1	2017-11-11 17:11:01.3282194	2017-10-14 05:52:12.4976170	2017-12-15 18:33:23.6670147	
339	339	1	2017-12-22 14:12:20.6995401	2017-12-29 09:41:30.9124761	2017-10-06 05:10:41.1254120	70
340	340	1	2017-10-26 19:12:54.9548176	2017-10-24 16:00:42.9569319	2017-10-22 12:48:30.9590462	23
341	341	0	2017-10-03 11:30:18.5387103	2017-10-17 17:39:57.7946413	2017-10-31 23:49:37.0505723	119
342	342	1	2017-12-03 10:18:34.7137323	2017-10-06 13:23:50.6428224	2017-11-08 16:29:06.5719127	17
343	343	0	2017-10-07 07:12:08.7657098	2017-11-25 19:57:43.4772308	2017-10-15 08:43:18.1887516	30
344	344	1	2017-11-11 22:47:00.5728168	2017-12-23 22:23:09.3575657	2017-11-04 21:59:18.1423144	63
345	345	1	2017-10-31 09:47:42.6808480	2017-11-29 19:31:20.8232516	2017-12-29 05:14:58.9656552	
346	346	0	2017-10-08 03:32:53.2671141	2017-12-30 09:09:19.6272757	2017-12-22 14:45:45.9874371	16
347	347	1	2017-11-05 10:11:40.9966842	2017-10-16 08:20:13.9513587	2017-12-26 06:28:46.9060333	26
348	348	1	2017-12-22 22:28:06.1224820	2017-10-18 09:37:00.9362295	2017-11-12 20:45:55.7499772	60
349	349	1	2017-10-02 17:32:44.7788043	2017-11-16 15:04:24.3761008	2017-10-01 12:36:03.9733972	95
350	350	1	2017-12-04 04:59:39.8025051	2017-11-16 20:52:23.7085248	2017-10-30 12:45:07.6145445	85
351	351	1	2017-10-19 09:54:46.9086014	2017-10-24 06:42:59.4233971	2017-10-29 03:31:11.9381928	102
352	352	0	2017-11-23 07:57:27.4465593	2017-12-01 23:51:37.9209689	2017-12-10 15:45:48.3953785	37
353	353	1	2017-10-25 14:02:56.8209246	2017-12-08 19:53:15.7649833	2017-10-23 01:43:34.7090419	99
354	354	1	2017-10-25 09:05:07.6921302	2017-12-11 06:17:51.7825697	2017-10-28 03:30:35.8730092	88
355	355	1	2017-12-01 17:18:48.8034953	2017-11-17 02:46:07.7004354	2017-11-02 12:13:26.5973755	91
356	356	1	2017-11-07 05:28:10.5481251	2017-12-11 04:38:18.2535112	2017-10-15 03:48:25.9588973	60
357	357	0	2017-11-18 00:29:36.1178263	2017-11-23 04:33:48.4516754	2017-11-28 08:38:00.7855244	17
358	358	1	2017-12-07 13:01:53.7346963	2017-11-29 12:56:28.9525511	2017-11-21 12:51:04.1704060	44
359	359	1	2017-10-04 04:46:12.3439192	2017-10-29 00:15:49.5981489	2017-11-22 19:45:26.8523786	105
360	360	0	2017-12-14 08:12:13.8476259	2017-10-18 02:26:05.2909439	2017-11-20 20:39:56.7342619	88
361	361	1	2017-10-31 22:13:35.9854993	2017-10-14 08:29:09.2459007	2017-12-26 18:44:42.5063022	98
362	362	1	2017-10-30 19:46:11.5268898	2017-11-01 10:01:36.0379053	2017-11-03 00:17:00.5489208	24
363	363	1	2017-10-31 03:36:08.8159228	2017-12-15 23:40:10.8150596	2017-10-31 19:44:12.8141963	64
364	364	1	2017-12-05 18:07:48.4936470	2017-12-05 05:04:08.1095593	2017-12-04 16:00:27.7254716	84
365	365	0	2017-10-30 08:20:22.9230260	2017-12-13 00:01:52.2752712	2017-10-26 15:43:21.6275163	58
366	366	1	2017-11-02 07:24:06.5129738	2017-12-17 10:54:13.4436335	2017-11-01 14:24:20.3742930	103
367	367	0	2017-12-26 10:40:16.1692367	2017-12-06 12:16:33.8302768	2017-11-16 13:52:51.4913169	112
368	368	0	2017-12-21 05:18:31.7743984	2017-10-03 01:34:11.5552263	2017-10-14 21:49:51.3360544	92
369	369	1	2017-10-01 05:02:12.1248734	2017-11-19 01:08:09.7335221	2017-10-07 21:14:07.3421706	46
370	370	1	2017-12-12 21:48:56.4055940	2017-12-23 04:17:39.5554618	2017-10-03 10:46:22.7053295	102
371	371	1	2017-11-10 08:48:53.8406025	2017-10-31 18:07:32.3507854	2017-10-22 03:26:10.8609683	85
372	372	1	2017-12-01 06:07:29.1012155	2017-12-17 15:07:26.6597230	2017-10-04 00:07:24.2182304	92
373	373	1	2017-11-18 14:52:15.1652901	2017-12-08 15:36:39.0805143	2017-12-28 16:21:02.9957384	102
374	374	1	2017-12-08 00:44:30.4798234	2017-11-26 16:32:40.3058973	2017-11-15 08:20:50.1319712	36
375	375	1	2017-10-13 04:29:15.5162013	2017-12-28 14:48:26.5962623	2017-12-14 01:07:37.6763232	34
376	376	0	2017-11-05 18:22:58.7371914	2017-12-24 08:41:21.8730679	2017-11-11 22:59:45.0089444	74
377	377	1	2017-10-11 21:36:32.2105957	2017-11-10 07:21:03.6602942	2017-12-09 17:05:35.1099927	17
378	378	0	2017-10-16 23:30:29.8963836	2017-10-03 14:57:41.3327023	2017-12-20 06:24:52.7690212	
379	379	1	2017-12-05 06:14:40.8771879	2017-11-05 13:31:41.7172340	2017-10-06 20:48:42.5572800	16
380	380	1	2017-12-17 11:31:29.5455271	2017-10-30 10:42:50.4475389	2017-12-12 09:54:11.3495507	26
381	381	1	2017-12-15 06:13:06.5461365	2017-11-06 18:41:00.7090742	2017-12-29 07:08:54.8720120	24
382	382	1	2017-10-05 21:50:44.6380787	2017-12-16 15:58:01.9734156	2017-11-27 10:05:19.3087524	45
383	383	1	2017-12-28 19:38:08.9225470	2017-10-01 03:01:08.5556179	2017-10-03 10:24:08.1886889	79
384	384	1	2017-12-22 22:03:08.3522508	2017-10-22 11:20:01.9588720	2017-11-21 00:36:55.5654933	120
385	385	0	2017-11-03 21:52:41.9197199	2017-12-28 17:38:40.1348333	2017-11-22 13:24:38.3499466	11
386	386	1	2017-11-24 04:03:35.4090845	2017-10-02 02:28:32.6707118	2017-11-09 00:53:29.9323392	89
387	387	1	2017-11-23 16:10:45.2126879	2017-12-25 13:31:13.4937299	2017-10-27 10:51:41.7747718	89
388	388	1	2017-10-12 11:39:13.5756798	2017-10-01 13:56:13.3970816	2017-12-20 16:13:13.2184834	33
389	389	1	2017-10-24 22:19:43.6585404	2017-12-16 05:17:06.0323166	2017-11-07 12:14:28.4060928	68
390	390	1	2017-12-23 14:39:45.6711455	2017-10-09 21:44:19.2344559	2017-10-26 04:48:52.7977663	51
391	391	1	2017-11-05 18:51:29.1764361	2017-12-07 13:45:33.1328817	2017-10-09 08:39:37.0893271	7
392	392	1	2017-11-04 00:23:29.2294118	2017-12-16 09:38:14.3130595	2017-10-28 18:52:59.3967072	107
393	393	1	2017-11-08 12:24:48.9843001	2017-12-16 05:36:22.8994681	2017-10-23 22:47:56.8146360	22
394	394	0	2017-10-09 06:00:06.8519141	2017-12-12 07:15:25.6215322	2017-11-15 08:30:44.3911501	
395	395	1	2017-12-25 20:59:18.9693183	2017-10-11 07:31:33.7110311	2017-10-26 18:03:48.4527440	102
396	396	1	2017-12-03 15:44:07.0118205	2017-12-16 07:38:21.7567361	2017-12-28 23:32:36.5016516	77
397	397	1	2017-11-03 06:42:25.8978095	2017-10-21 13:43:39.8277629	2017-10-08 20:44:53.7577163	93
398	398	1	2017-11-01 13:04:20.2720629	2017-12-21 14:53:35.3676715	2017-11-10 16:42:50.4632801	119
399	399	1	2017-10-13 14:26:37.6497907	2017-10-11 22:21:17.0822944	2017-10-10 06:15:56.5147981	55
400	400	1	2017-12-29 02:23:36.1678742	2017-12-13 08:37:07.3796182	2017-11-27 14:50:38.5913621	53
401	401	1	2017-10-12 16:52:37.0978775	2017-10-24 20:52:45.7969988	2017-11-06 00:52:54.4961202	93
402	402	1	2017-11-15 04:53:09.2222859	2017-10-14 06:46:02.3961323	2017-12-12 08:38:55.5699789	80
403	403	0	2017-12-22 17:25:53.9976085	2017-11-29 08:28:51.2027075	2017-11-05 23:31:48.4078066	25
404	404	0	2017-10-20 19:43:48.3732104	2017-11-24 10:46:44.8206391	2017-12-29 01:49:41.2680678	55
405	405	1	2017-10-24 20:10:45.9619026	2017-10-17 02:44:51.3577394	2017-10-09 09:18:56.7535762	15
406	406	0	2017-11-18 03:47:17.8073860	2017-11-06 15:35:32.7636742	2017-10-26 03:23:47.7199623	114
407	407	1	2017-10-05 17:05:12.2812691	2017-12-24 08:14:58.8404547	2017-12-12 23:24:45.3996401	120
408	408	1	2017-11-17 13:18:26.3411012	2017-10-13 03:20:35.4590859	2017-12-07 17:22:44.5770707	11
409	409	1	2017-10-13 04:35:52.1759289	2017-12-13 15:29:25.1863075	2017-11-14 02:22:58.1966860	56
410	410	0	2017-10-26 22:55:50.0663039	2017-11-23 18:04:45.8273675	2017-12-21 13:13:41.5884312	64
411	411	1	2017-10-27 07:51:38.3375293	2017-10-31 21:17:14.5932170	2017-11-05 10:42:50.8489046	54
412	412	0	2017-11-02 00:59:06.2214427	2017-11-20 13:36:07.1189730	2017-12-09 02:13:08.0165033	17
413	413		2017-10-03 06:47:12.8575084	2017-10-24 23:24:47.2353171	2017-11-15 16:02:21.6131259	44
414	414	1	2017-10-17 17:14:42.7983921	2017-12-29 13:32:59.1506101	2017-12-11 09:51:15.5028279	1
415	415	1	2017-12-30 01:59:07.3014895	2017-12-11 07:45:04.5818698	2017-11-22 13:31:01.8622500	18
416	416	1	2017-10-27 00:22:51.3474205	2017-10-28 16:31:07.2724852	2017-10-30 08:39:23.1975498	82
417	417	1	2017-11-02 00:08:02.6043429	2017-11-01 07:00:27.4822874	2017-10-31 13:52:52.3602319	
418	418	1	2017-11-08 05:33:00.4636720	2017-11-24 12:20:08.8561876	2017-12-10 19:07:17.2487031	43
419	419	1	2017-11-01 20:15:06.5739271	2017-12-07 11:25:27.9747261	2017-10-13 02:35:49.3755250	20
420	420	1	2017-12-06 04:16:47.5139416	2017-12-11 21:33:19.6045593	2017-12-17 14:49:51.6951771	25
421	421	1	2017-12-09 15:13:21.3002860	2017-12-22 21:22:59.9499036	2017-10-06 03:32:38.5995212	53
422	422	0	2017-12-14 23:01:02.5935568	2017-12-05 22:20:20.4331952	2017-11-26 21:39:38.2728335	116
423	423	1	2017-11-27 06:58:48.1158579	2017-10-17 20:17:05.5229098	2017-12-07 09:35:22.9299617	89
424	424	1	2017-10-08 14:22:26.4537280	2017-11-10 03:23:50.4990661	2017-12-12 16:25:14.5444043	71
425	425	0	2017-11-07 02:57:27.2291579	2017-10-16 14:32:06.4225801	2017-12-25 02:06:45.6160024	45
426	426	1	2017-10-07 08:25:24.6111906	2017-11-15 08:29:18.0377259	2017-12-24 08:33:11.4642612	41
427	427	1	2017-10-23 17:42:40.1169153	2017-10-02 09:31:03.7602548	2017-12-11 01:19:27.4035944	40
428	428	1	2017-11-10 08:52:08.3133760	2017-12-27 08:21:13.4589822	2017-11-13 07:50:18.6045882	115
429	429	1	2017-12-13 03:45:11.5105051	2017-11-16 09:01:06.5948661	2017-10-20 14:17:01.6792271	63
430	430	1	2017-11-09 12:45:08.5043808	2017-10-13 07:10:04.8395262	2017-12-16 01:35:01.1746717	110
431	431	0	2017-10-03 11:40:32.8393818	2017-12-03 18:57:42.0453050	2017-11-04 02:14:51.2512280	25
432	432	1	2017-12-10 08:32:11.9385329	2017-11-19 16:27:28.2926227	2017-10-30 00:22:44.6467126	64
433	433	1	2017-10-04 09:03:52.2465929	2017-12-22 16:36:24.2504080	2017-12-11 00:08:56.2542230	36
434	434	1	2017-12-07 03:51:04.7093137	2017-11-23 04:54:34.3376159	2017-11-09 05:58:03.9659180	19
435	435	1	2017-12-05 18:38:52.4476495	2017-10-06 13:50:04.6505400	2017-11-06 09:01:16.8534305	84
436	436	1	2017-10-31 01:19:57.3238505	2017-10-24 11:54:58.3129418	2017-10-17 22:29:59.3020330	43
437	437	0	2017-10-14 04:24:50.6404703	2017-10-18 07:29:10.7707080	2017-10-22 10:33:30.9009458	66
438	438	1	2017-12-08 23:54:20.5493365	2017-11-06 16:14:23.7349788	2017-10-05 08:34:26.9206211	
439	439	1	2017-11-29 01:52:22.3903482	2017-10-06 08:35:10.6011326	2017-11-12 15:17:58.8119170	120
440	440	1	2017-12-16 18:05:24.1123339	2017-11-22 02:03:07.3711591	2017-10-28 10:00:50.6299842	111
441	441	1	2017-11-19 10:58:23.1278153	2017-10-08 18:13:33.8302572	2017-11-27 01:28:44.5326991	65
442	442	1	2017-10-07 02:52:18.8715866	2017-12-13 10:10:38.0346439	2017-11-19 17:28:57.1977011	6
443	443	1	2017-12-30 07:03:21.3997510	2017-10-18 22:26:48.2107741	2017-11-06 13:50:15.0217974	12
444	444	1	2017-12-28 23:23:53.5922366	2017-10-23 11:12:20.2049491	2017-11-16 23:00:46.8176617	79
445	445	1	2017-11-27 06:48:07.3336161	2017-12-09 00:27:04.6412389	2017-12-20 18:06:01.9488618	34
446	446	1	2017-10-04 17:52:22.9549934	2017-10-18 00:09:26.0139086	2017-10-31 06:26:29.0728239	89
447	447	1	2017-11-01 17:36:16.3719034	2017-11-22 10:13:27.0777424	2017-12-13 02:50:37.7835813	14
448	448	1	2017-10-22 19:10:06.1859079	2017-12-17 16:03:23.7488581	2017-11-12 12:56:41.3118082	34
449	449	0	2017-10-10 04:00:59.5504247	2017-10-01 23:30:21.0396624	2017-12-23 18:59:42.5289002	84
450	450	1	2017-11-29 20:36:27.6218977	2017-12-13 15:00:26.4385460	2017-12-27 09:24:25.2551943	106
451	451	1	2017-11-01 15:36:04.4074776	2017-11-15 00:37:54.2744486	2017-11-28 09:39:44.1414196	4
452	452	1	2017-12-26 01:09:25.4341375	2017-11-27 01:23:30.9715753	2017-10-29 01:37:36.5090132	21
453	453	1	2017-12-30 16:49:13.6981358	2017-10-15 03:28:07.3929454	2017-10-29 14:07:01.0877551	35
454	454	1	2017-11-07 10:09:50.1358492	2017-10-31 00:47:57.4777351	2017-10-23 15:26:04.8196211	73
455	455	1	2017-10-20 11:10:14.8675882	2017-12-21 11:14:07.4297146	2017-11-22 11:17:59.9918409	95
456	456	0	2017-10-28 17:51:34.5043207	2017-11-18 22:32:25.3638037	2017-12-10 03:13:16.2232868	2
457	457	1	2017-12-18 21:54:21.1064280	2017-12-27 10:28:56.8732226	2017-10-05 23:03:32.6400171	58
458	458	1	2017-12-15 03:03:27.5438804	2017-10-20 05:05:00.7036413	2017-11-24 07:06:33.8634023	4
459	459	1	2017-12-13 16:46:21.1440526	2017-11-08 20:14:38.3980590	2017-10-04 23:42:55.6520654	10
460	460	1	2017-10-18 11:45:21.3507119	2017-12-01 18:15:33.3200135	2017-10-16 00:45:45.2893150	100
461	461	1	2017-10-26 10:04:37.6904707	2017-11-05 06:04:29.0034193	2017-11-15 02:04:20.3163679	14
462	462	1	2017-11-25 08:13:03.9678932	2017-12-27 23:53:45.3814726	2017-10-30 15:34:26.7950519	95
463	463	1	2017-12-05 09:33:14.8305961	2017-11-26 18:19:28.8642198	2017-11-18 03:05:42.8978435	119
464	464	1	2017-12-03 15:50:43.6715481	2017-12-01 08:19:20.3467813	2017-11-29 00:47:57.0220144	57
465	465	1	2017-10-24 11:15:17.2269220	2017-12-20 23:07:03.7820626	2017-11-17 10:58:50.3372031	21
466	466	0	2017-11-16 23:19:26.3989965	2017-12-12 04:49:46.3005943	2017-10-07 10:20:06.2021920	31
467	467	1	2017-10-29 15:55:13.9748497	2017-11-28 20:59:42.8685651	2017-12-29 02:04:11.7622804	1
468	468	1	2017-10-27 02:56:08.1481947	2017-12-01 18:30:12.8977013	2017-10-07 10:04:17.6472078	18
469	469	1	2017-11-11 22:35:50.3507427	2017-12-23 23:42:54.5000701	2017-11-05 00:49:58.6493974	118
470	470	0	2017-11-30 00:39:09.9776389	2017-11-17 19:50:06.2689279	2017-11-05 15:01:02.5602169	80
471	471	0	2017-10-13 19:58:00.7069502	2017-10-11 09:01:56.5017771	2017-10-08 22:05:52.2966040	79
472	472	0	2017-11-24 00:13:42.0550064	2017-12-25 14:46:03.7473086	2017-10-27 05:18:25.4396107	73
473	473	1	2017-12-10 03:40:38.0733239	2017-11-19 03:44:58.2550550	2017-10-29 03:49:18.4367861	83
474	474	1	2017-11-16 02:09:42.4615932	2017-10-16 09:22:20.6035669	2017-12-15 16:34:58.7455408	53
