609	344	114		2017-10-29 02:42:11.2573806
610	940	12		2017-11-22 12:08:36.1425034
611	856	275		2017-10-12 23:21:38.9747007
612	201	219		2017-12-24 08:03:52.9715656
613	514	397		2017-12-04 22:35:51.3681984
614	703	691		2017-11-20 10:28:27.2746303
615	655	383		2017-11-17 07:39:41.2800625
616	912	268		2017-10-08 03:19:59.1214435
617	860	660		2017-10-02 00:14:59.7239072
618	269	105		2017-12-22 15:18:38.8918848
619	288	503		2017-10-11 07:08:55.6893882
620	589	563		2017-10-06 17:31:21.7952271
621	770	222		2017-11-02 17:42:46.5351866
622	851	554		2017-10-15 01:07:19.7390637
623	65	466		2017-10-18 13:18:35.2227267
624	387	788		2017-12-18 13:44:15.3856872
625	962	628		2017-12-14 02:55:30.8660795
626	441	354		2017-12-25 05:03:44.8318743
627	464	459		2017-12-22 13:59:21.8309018
628	776	797		2017-12-10 21:03:03.0171476
629	56	149		2017-11-08 19:59:05.2201791
630	704	712		2017-10-04 23:21:45.3531412
631	561	829		2017-10-23 20:11:11.4271034
632	832	261		2017-11-26 21:28:42.8786814
633	121	303		2017-12-17 07:49:48.0427745
634	330	964		2017-11-08 21:06:07.2958504
635	942	675		2017-11-22 16:31:06.7676398
636	848	748		2017-12-19 16:00:02.9063344
637	762	115		2017-11-19 23:51:04.0501407
638	34	737		2017-10-26 01:27:44.9195442
639	247	682		2017-11-28 07:44:31.8108546
640	956	519		2017-10-19 07:19:37.1556738
641	182	108		2017-10-17 09:48:41.1963624
642	955	598		2017-11-04 14:21:18.8688602
643	148	870		2017-12-27 16:10:19.6301270
644	682	602		2017-10-02 18:46:34.3916739
645	270	128		2017-11-30 04:08:36.9746990
646	490	392		2017-11-26 00:52:30.1530215
647	174	944		2017-11-30 02:58:39.9149033
648	696	57		2017-12-27 03:04:20.3212245
649	591	539		2017-12-18 12:14:28.6908629
650	706	44		2017-10-15 22:17:46.9666768
651	690	637		2017-10-03 05:02:18.3240754
652	726	565		2017-11-09 13:04:03.5689951
653	559	590		2017-12-02 10:02:34.0598799
654	734	540		2017-11-27 03:12:50.7197839
655	989	919		2017-11-20 11:35:21.9729528
656	35	276		2017-12-13 08:33:52.0061857
657	183	942		2017-11-13 02:31:29.4612235
658	363	364		2017-12-16 15:50:37.7435175
659	48	352		2017-12-17 16:46:27.9444583
660	444	580		2017-12-22 12:20:05.1178052
661	658	351		2017-12-06 05:14:58.9953070
662	749	22		2017-10-07 10:43:03.7161452
663	265	152		2017-12-11 12:56:00.4911887
664	462	258		2017-10-25 03:20:25.9042393
665	710	493		2017-10-30 15:57:24.7154000
666	663	280		2017-11-16 01:52:56.0960193
667	581	86		2017-10-08 00:14:04.9287910
668	924	434		2017-10-27 01:29:44.0723480
669	318	190		2017-12-28 17:57:20.5069906
670	672	317		2017-11-28 15:39:38.3737281
671	71	482		2017-11-18 03:28:55.0713028
672	679	448		2017-12-06 22:47:14.8043630
673	724	611		2017-10-25 07:34:07.0810302
674	497	157		2017-12-22 23:49:18.5337145
675	943	62		2017-12-20 07:42:40.5988647
676	645	312		2017-12-29 03:21:27.6663265
677	158	93		2017-10-18 08:57:00.1089368
678	835	522		2017-10-16 18:32:00.8310527
679	474	350		2017-10-19 09:35:38.4109881
680	397	403		2017-10-19 02:03:00.7130579
681	924	434		2017-10-26 02:05:04.9169709
682	822	119		2017-12-26 10:55:01.5096773
683	837	230		2017-12-23 08:48:34.3262847
684	435	130		2017-10-24 21:41:18.2535022
685	548	76		2017-10-02 18:19:27.0290658
686	933	58		2017-12-14 07:07:07.8581083
687	251	734		2017-12-25 11:26:08.8188015
688	756	555		2017-10-21 04:36:57.3229906
689	479	502		2017-12-19 09:30:45.3228976
690	448	400		2017-12-10 07:57:14.7614541
691	203	806		2017-11-06 13:28:33.4451108
692	177	127		2017-12-04 08:00:26.3066233
693	426	468		2017-11-08 08:41:16.9750860
694	711	770		2017-12-06 19:24:26.6930494
695	898	626		2017-11-13 02:04:38.1603669
696	331	422		2017-10-10 23:05:37.4802172
697	688	426		2017-11-24 01:25:18.3776715
698	67	629		2017-12-03 12:49:53.7258876
699	282	943		2017-12-03 02:49:09.6762740
700	60	710		2017-10-15 02:15:40.8786796
701	800	418		2017-11-19 00:38:25.2242305
702	590	467		2017-11-04 01:28:55.8425553
703	818	88		2017-12-29 09:06:59.8142339
704	364	292		2017-10-20 20:34:50.3171348
705	563	616		2017-11-27 18:48:51.8953740
706	927	713		2017-10-27 06:15:03.5197124
707	89	290		2017-10-16 05:29:56.4879649
708	620	685		2017-12-10 10:13:15.5261655
709	42	394		2017-12-07 19:30:10.1209193
710	501	904		2017-11-22 08:13:54.3066264
711	470	665		2017-11-25 23:36:51.8972489
712	888	882		2017-10-28 07:59:28.6301708
713	726	565		2017-11-28 06:14:59.3325294
714	329	949		2017-11-29 14:43:27.2314003
715	288	503		2017-11-27 10:15:00.2008342
716	386	125		2017-12-10 18:19:57.4856297
717	990	792		2017-10-15 01:54:29.3898605
718	838	213		2017-11-17 15:14:42.2376864
719	160	166		2017-10-23 09:00:58.8751735
720	87	547		2017-11-16 08:50:16.8572917
721	216	546		2017-11-21 14:26:47.2772179
722	815	915		2017-12-17 19:37:07.6058005
723	738	599		2017-11-07 15:58:58.7494504
724	145	617		2017-10-19 10:00:05.7455364
725	312	702		2017-10-23 02:11:04.9286172
726	946	650		2017-12-14 19:28:28.7646796
727	852	673		2017-10-29 14:05:57.8292770
728	281	694		2017-11-18 12:09:40.3879808
729	677	489		2017-11-09 21:44:40.3733475
730	124	976		2017-12-10 08:37:03.1186475
731	676	669		2017-11-05 01:56:09.2886549
732	408	429		2017-11-14 20:07:06.3830492
733	893	393		2017-11-13 15:42:51.1547787
734	701	271		2017-10-05 07:19:57.5323084
735	912	268		2017-11-30 01:24:35.4888275
736	169	899		2017-12-22 00:36:09.0744157
737	496	417		2017-12-28 01:48:01.6954435
738	885	604		2017-12-03 12:13:44.0091499
739	887	862		2017-11-27 02:52:26.3581283
740	375	658		2017-12-06 12:04:23.5093534
741	758	182		2017-11-29 01:37:11.3701433
742	8	49		2017-10-16 01:12:53.2926359
743	566	613		2017-11-13 09:06:47.2020713
744	128	143		2017-10-28 01:16:51.0162712
745	658	351		2017-10-15 08:20:22.8642052
746	753	586		2017-10-10 05:29:04.8149400
747	41	562		2017-10-07 01:45:26.9740938
748	743	436		2017-12-09 17:57:49.7436858
749	850	705		2017-10-10 09:09:26.4922152
750	917	683		2017-12-03 07:44:40.6747373
751	384	294		2017-12-26 21:11:08.0903567
752	247	682		2017-10-07 10:10:36.1399851
753	941	463		2017-11-11 03:48:54.8507140
754	370	496		2017-10-17 17:58:52.8189823
755	699	164		2017-11-23 11:48:53.6014618
756	901	842		2017-12-02 05:01:17.6184301
757	644	316		2017-12-27 09:29:57.0931049
758	680	414		2017-12-10 23:06:54.0686974
759	135	740		2017-12-28 18:23:45.3885176
760	15	120		2017-12-13 23:20:23.1306944
761	839	174		2017-12-28 16:09:05.6904355
762	651	533		2017-11-27 17:20:16.0999842
763	356	197		2017-10-31 12:28:35.1528180
764	798	711		2017-12-28 10:53:07.0022718
765	782	438		2017-10-18 06:17:45.0179715
766	465	78		2017-10-12 03:29:45.5141996
767	30	766		2017-12-14 16:16:37.4753921
768	828	234		2017-11-23 22:55:01.8002209
769	920	171		2017-12-30 13:18:51.7425728
770	885	604		2017-12-06 09:38:51.1264185
771	959	709		2017-12-13 16:31:55.7901863
772	381	813		2017-11-11 13:40:45.3807106
773	584	260		2017-12-21 12:22:15.8795582
774	910	803		2017-11-16 20:56:35.3658202
775	546	267		2017-12-18 07:13:05.4871484
776	986	357		2017-11-06 13:13:53.9845819
777	978	465		2017-11-04 10:30:20.4037291
778	629	246		2017-10-11 14:42:07.7331792
779	365	406		2017-10-05 01:39:42.8813312
780	528	587		2017-10-13 20:42:00.1136772
781	818	88		2017-12-08 17:43:01.7905857
782	737	104		2017-11-19 20:08:08.0855913
783	964	715		2017-11-09 03:00:13.8957655
784	961	259		2017-12-07 13:59:59.6986103
785	769	639		2017-12-14 11:25:55.0282909
786	527	8		2017-10-29 15:45:33.1486698
787	25	277		2017-10-04 16:18:11.5323351
788	13	622		2017-10-27 21:43:58.3357964
789	673	532		2017-11-11 19:31:03.9308467
790	703	691		2017-12-28 20:23:17.8703975
791	415	671		2017-12-25 15:06:11.9813109
792	202	224		2017-10-18 02:41:07.6267460
793	357	398		2017-12-05 17:49:58.6206324
794	531	552		2017-12-14 03:32:03.2274339
795	231	81		2017-12-08 19:55:17.8189180
796	357	398		2017-10-02 08:16:55.2701591
797	571	853		2017-12-15 12:44:18.1398179
798	374	215		2017-11-15 22:13:40.1997995
799	665	262		2017-10-10 18:59:05.9982996
800	99	498		2017-10-04 04:50:37.3500055
801	482	159		2017-10-26 13:12:27.3395479
802	215	781		2017-11-13 02:50:25.1738730
803	596	221		2017-12-10 04:38:58.0011130
804	470	665		2017-11-03 23:30:35.3657967
805	835	522		2017-12-20 15:12:44.8845511
806	346	72		2017-11-15 07:30:22.7096460
807	790	515		2017-10-16 21:48:20.2604269
808	358	661		2017-12-25 06:52:19.4848939
809	290	405		2017-10-30 10:45:47.3318340
810	59	668		2017-10-17 22:34:59.6168798
811	458	324		2017-10-28 18:30:57.2147009
812	248	228		2017-12-16 18:47:49.3599256
813	643	717		2017-12-06 21:27:11.1873662
814	627	384		2017-12-15 21:41:45.2748403
815	94	600		2017-10-06 05:37:21.3401087
816	205	70		2017-11-08 20:00:57.6048441
817	386	125		2017-10-19 14:20:02.2042187
818	475	91		2017-11-23 22:28:35.4542078
819	781	501		2017-10-14 23:27:11.9739809
820	21	793		2017-12-19 14:32:11.8693018
821	137	718		2017-10-08 11:11:33.9818644
822	366	576		2017-11-17 18:32:39.1395957
823	176	549		2017-10-13 03:23:57.8693742
824	716	776		2017-10-02 16:55:33.8721752
825	905	828		2017-12-11 18:32:39.1451077
826	418	409		2017-11-26 13:50:48.1634402
827	869	572		2017-12-06 19:50:46.7600783
828	676	669		2017-10-08 08:50:12.6521243
829	210	621		2017-12-09 01:01:17.5469022
830	341	869		2017-12-16 22:56:10.2169893
831	727	68		2017-11-22 00:29:35.8447641
832	700	338		2017-12-19 12:16:40.2039296
833	687	339		2017-10-01 19:43:01.7348795
834	60	710		2017-10-01 20:49:05.5313256
835	393	428		2017-12-18 07:29:32.7741293
836	61	1		2017-10-26 14:52:36.6167127
837	166	970		2017-12-10 15:29:10.0844783
838	634	431		2017-10-06 03:29:38.5299687
839	80	738		2017-12-17 22:47:14.8140592
840	192	200		2017-10-30 03:55:32.3186448
841	442	82		2017-10-13 17:57:12.8882429
842	998	592		2017-10-10 09:25:52.0474413
843	893	393		2017-12-28 10:58:11.0039624
844	960	773		2017-10-25 20:56:04.3139668
845	133	542		2017-12-01 01:52:20.6556966
846	963	736		2017-10-09 20:18:22.6213852
847	778	432		2017-11-11 05:13:56.4393799
848	273	802		2017-12-20 20:08:13.3457921
849	73	706		2017-12-08 21:54:41.8873252
850	439	367		2017-10-30 23:54:20.2140738
851	193	116		2017-12-13 17:56:53.0659405
852	323	916		2017-10-22 14:15:42.6856101
853	766	714		2017-11-01 22:46:28.2258186
854	762	115		2017-10-22 04:26:54.1289979
855	215	781		2017-12-26 17:39:03.3681412
856	817	676		2017-12-08 18:39:48.1999523
857	591	539		2017-10-31 23:26:27.3044988
858	373	370		2017-12-08 11:43:24.1289377
859	385	838		2017-11-23 04:57:56.2206891
860	295	38		2017-10-25 01:21:56.7211108
861	502	561		2017-12-09 11:39:35.9495678
862	456	355		2017-10-09 12:58:07.6083025
863	116	742		2017-10-17 05:51:01.9379916
864	363	364		2017-11-13 11:49:37.1148448
865	372	226		2017-11-25 22:05:23.7721158
866	296	181		2017-11-09 06:14:17.0107714
867	268	857		2017-12-15 23:04:47.6250461
868	755	889		2017-12-06 00:38:05.6560405
869	685	543		2017-12-28 14:12:12.5007111
870	246	815		2017-12-10 14:44:44.7233960
871	548	76		2017-11-29 04:31:47.5203659
872	938	446		2017-10-14 10:50:23.6742499
873	976	840		2017-12-06 23:41:20.6401486
874	516	301		2017-12-15 19:31:39.6553361
875	187	670		2017-12-06 20:34:58.9810589
876	780	377		2017-12-29 01:45:41.9344232
877	454	437		2017-11-20 07:34:28.1356334
878	89	290		2017-12-18 06:27:53.5554074
879	3	14		2017-11-01 15:03:13.2164787
880	810	106		2017-12-02 22:14:16.5237225
881	579	442		2017-10-16 08:36:51.7240603
882	352	826		2017-12-16 23:42:33.4142862
883	334	304		2017-10-30 10:55:30.7647992
884	710	493		2017-11-09 01:06:57.3328284
885	508	753		2017-10-04 04:59:17.1510488
886	397	403		2017-10-31 10:13:53.1591539
887	359	591		2017-11-17 13:30:11.9781110
888	413	646		2017-12-10 15:16:07.6058817
889	847	757		2017-10-06 03:10:02.1631845
890	113	413		2017-10-10 12:49:44.5741770
891	508	753		2017-12-25 15:26:09.3122140
892	553	332		2017-10-03 03:45:45.9555405
893	539	836		2017-11-12 22:31:42.3092797
894	348	461		2017-11-23 21:25:18.0929484
895	935	472		2017-11-20 16:15:56.3690771
896	918	26		2017-10-05 04:59:05.2799403
897	765	534		2017-12-24 03:34:50.1094497
898	686	24		2017-11-14 23:08:33.8891176
899	235	601		2017-11-29 22:50:40.5418511
900	735	891		2017-10-22 19:38:03.6449252
901	360	864		2017-10-24 21:13:34.9963392
902	988	544		2017-12-06 04:35:50.7833394
903	517	362		2017-12-23 05:56:00.8450811
904	554	764		2017-12-29 07:09:57.1639292
905	953	866		2017-12-01 19:22:32.6937080
906	995	541		2017-11-30 07:06:29.3916905
907	635	583		2017-11-15 14:34:22.0454615
908	238	890		2017-11-17 03:14:48.5704825
909	26	798		2017-11-15 07:51:55.1479391
910	792	476		2017-12-28 15:53:21.4337181
911	278	322		2017-10-19 11:05:20.0643189
912	118	249		2017-11-13 16:58:33.7490915
913	233	272		2017-11-06 20:40:10.9124590
914	143	861		2017-12-21 06:43:39.6969667
915	916	985		2017-10-09 16:45:04.9970505
916	688	426		2017-12-23 11:57:02.5352816
917	223	647		2017-12-10 02:02:36.8435033
918	472	557		2017-12-08 04:44:04.6051633
919	423	411		2017-11-10 06:50:19.9637960
920	804	751		2017-10-26 11:51:30.6129618
921	408	429		2017-12-22 16:44:05.0326604
922	996	597		2017-10-06 07:48:40.0191643
923	175	767		2017-11-30 21:28:03.4928560
924	560	313		2017-12-19 01:22:27.9265341
925	301	100		2017-12-15 23:18:35.4111821
926	140	3		2017-11-27 00:46:01.5648253
927	583	872		2017-12-01 12:18:41.3649703
928	619	500		2017-10-14 02:16:02.5472002
929	803	11		2017-10-26 03:15:43.2862590
930	275	528		2017-12-02 15:35:53.7011185
931	834	84		2017-10-05 22:10:51.8249734
932	492	74		2017-10-06 08:25:54.2465157
933	417	54		2017-10-19 07:37:13.0135562
934	43	551		2017-10-10 19:25:09.5715535
935	869	572		2017-11-09 01:00:41.5273832
936	823	302		2017-11-10 04:01:00.9407209
937	755	889		2017-12-24 17:46:32.5692052
938	137	718		2017-11-01 03:45:33.6008701
939	511	473		2017-12-08 05:44:24.6391205
940	299	378		2017-11-03 21:52:47.7593583
941	92	879		2017-12-15 19:39:31.1136924
942	361	204		2017-10-01 10:15:23.4076284
943	783	573		2017-10-26 07:24:12.4579425
944	30	766		2017-10-08 11:16:40.7294665
945	193	116		2017-12-22 01:44:24.5098582
946	75	214		2017-11-11 22:27:35.5631224
947	393	428		2017-11-26 07:05:35.0430816
948	118	249		2017-11-22 15:48:02.6123130
949	611	514		2017-11-15 04:40:13.0958978
950	664	373		2017-11-28 04:18:53.8337956
951	1	880		2017-10-26 02:56:28.4364371
952	952	686		2017-10-16 22:50:45.5042864
953	503	478		2017-10-05 16:18:13.9253216
954	136	699		2017-11-04 10:59:09.9288892
955	120	388		2017-10-31 02:53:58.6122648
956	785	689		2017-10-19 13:24:54.9771748
957	349	425		2017-10-06 07:07:47.2904834
958	897	50		2017-10-05 04:33:32.9185469
959	344	114		2017-10-14 07:51:21.7527470
960	648	663		2017-10-05 18:36:31.1288826
961	345	809		2017-12-29 18:47:48.0267203
962	382	216		2017-11-02 12:18:19.4982613
963	972	606		2017-10-22 23:59:05.2842235
964	527	8		2017-12-13 16:16:01.4468207
965	858	526		2017-12-23 17:42:29.6087446
966	614	430		2017-10-14 02:39:25.8178031
967	895	235		2017-10-26 09:21:20.7355352
968	190	73		2017-10-28 01:15:01.3409054
969	536	225		2017-11-12 05:42:58.1695834
970	904	768		2017-11-29 12:44:04.0563296
971	121	303		2017-12-29 18:10:29.9660764
972	438	525		2017-11-08 22:17:03.2426331
973	632	931		2017-12-30 22:59:39.9660428
974	245	653		2017-10-07 08:57:32.2044376
975	830	666		2017-11-10 16:11:59.4992695
976	258	704		2017-12-22 06:28:41.6250320
977	457	868		2017-12-11 00:24:27.5612218
978	652	48		2017-11-23 10:11:22.7633895
979	47	755		2017-12-27 23:38:03.4166760
980	791	856		2017-11-04 00:50:59.8480596
981	432	61		2017-10-01 17:40:26.5217436
982	568	209		2017-10-09 20:30:38.7526572
983	319	762		2017-11-28 21:35:49.4513024
984	70	146		2017-11-27 22:56:49.4524634
985	555	911		2017-11-07 12:39:25.2646813
986	709	349		2017-12-19 23:20:06.3206871
987	117	325		2017-10-01 16:07:40.3211941
988	499	112		2017-12-14 20:38:03.0846671
989	936	593		2017-12-10 16:31:10.9592888
990	239	805		2017-10-21 11:35:46.5502084
991	445	253		2017-11-04 20:53:13.6502375
992	955	598		2017-12-20 13:12:59.6506582
993	330	964		2017-10-18 19:54:11.8481230
994	729	98		2017-12-03 11:07:53.5102378
995	553	332		2017-11-05 03:04:59.7326381
996	37	799		2017-11-13 07:21:11.6154311
997	264	957		2017-12-09 10:16:18.1234049
998	687	339		2017-11-12 15:08:11.0111219
999	831	399		2017-10-15 17:34:11.1207219
1000	683	605		2017-12-08 23:04:58.6920550
