278	 Heavy 	1994-08-11 06:33:36.8653136	1	1	1976-07-27 23:04:50.1117757	713
279	 alcohol mixed 	1985-11-05 07:16:42.1192464	1	0	2015-04-23 06:39:04.2830912	149
280	 Super Hot	1968-02-18 04:27:41.6070345	1	0	1992-09-02 06:21:01.2143726	340
281	has preservative 	2007-05-14 01:47:45.5874238	1	1	1964-02-24 13:35:08.6775277	930
282	 Olived Oiled 	1969-09-06 15:32:09.8317633	1	0	1960-08-13 15:58:22.1361708	456
283	 Super Hot	2007-01-29 22:03:05.3058782	1	1	2009-08-28 05:16:31.4651736	679
284	 artificial coloring 	2014-04-22 07:31:08.2315072	1	1	1975-11-30 09:17:41.6324789	301
285	 Muy Caliente 	1982-09-23 23:31:50.6805764	1	1	1953-12-10 11:08:46.4255412	87
286	 Muy Caliente 	1972-02-11 03:01:39.1120807	0	1	1977-03-18 10:33:14.8310671	29
287	 Heavy 	1999-03-06 15:29:21.0795102	1	1	1999-07-24 19:56:11.2251864	202
288	 Dinner portion 	2014-03-15 15:02:06.3947932	1	1	1987-03-10 22:16:31.4855332	531
289	has preservative 	1985-01-06 04:25:08.9217230	0	1	2008-04-13 15:29:15.8879070	159
290	has preservative 	1998-12-29 18:36:46.1288818	1	1	1996-11-23 10:09:56.6545022	158
291	 Heavy 	2006-11-30 02:47:38.9055332	0	1	1959-11-03 02:47:14.7911598	662
292	 Dinner portion 	1959-07-11 09:37:02.8076336	1	1	1957-08-22 05:00:04.5571888	942
293	 Muy Caliente 	2009-07-23 01:56:29.6831934	1	1	2016-06-13 10:08:22.4519152	372
294	 Heavy 	1996-09-19 22:03:39.1449624	1	1	1999-02-13 06:44:09.3712374	233
295	 Olived Oiled 	1955-10-08 17:01:18.5865800	1	1	1971-08-19 05:36:09.7187309	439
296	 Super Hot	1975-12-09 09:54:45.4377987	1	1	1960-07-03 22:26:12.0959831	442
297	 Dinner portion 	1968-05-04 04:38:09.2548877	1	1	1979-05-19 12:17:09.4583274	741
298	 alcohol mixed 	1994-10-10 22:36:12.3974546	0	1	1995-09-15 00:27:08.0084306	466
299	 Muy Caliente 	1956-09-04 07:17:18.4589809	1	1	1991-05-03 10:25:49.1405856	85
300	has preservative 	2007-06-14 10:33:38.8674284	1	1	1956-06-22 16:57:54.0696446	5
301	 Muy Caliente 	2002-05-07 02:03:38.9304730	1	1	1984-05-08 10:26:14.9091040	430
302	 alcohol mixed 	1999-06-04 09:01:52.9946144	1	1	2006-10-25 16:56:25.6722966	761
303	 Olived Oiled 	2008-09-29 02:30:44.5317952	1	1	1991-01-15 00:46:57.8175478	624
304	 Muy Caliente 	1966-06-27 12:09:22.8170038	0	1	1965-02-02 04:09:54.7427342	215
305	 Super Hot	1963-01-26 11:25:32.4156997	0	1	1974-11-19 17:16:30.0236002	232
306	 alcohol mixed 	1964-04-18 03:47:11.2179226	1	0	2004-10-22 23:25:59.6441782	294
307	 Muy Caliente 	1962-04-13 00:01:47.6144234	1	1	2001-09-11 06:07:52.8879704	316
308	 Super Hot	1953-12-21 11:58:59.8951761	1	1	2013-02-19 08:18:28.0500624	217
309	 Heavy 	1973-08-23 19:56:59.3670294	0	1	1970-05-26 09:45:28.6525667	747
310	 artificial coloring 	1966-06-17 23:57:29.2525174	1	1	1964-11-10 14:31:03.5640194	917
311	 Heavy 	1954-10-25 06:33:35.1965236	1	1	1954-09-12 10:46:17.7099834	918
312	 Heavy 	2007-11-15 13:49:50.7401750	1	1	1977-05-17 12:31:11.0832135	879
313	 Heavy 	1970-05-20 00:13:25.3764407	0	1	2011-05-09 21:43:40.1447464	555
314	 Muy Caliente 	1992-02-19 08:29:16.7672440	1	1	2009-06-02 14:26:05.8991282	898
315	 Olived Oiled 	1985-10-12 04:38:18.5547366	1	1	1957-02-03 04:29:09.3371561	250
316	 artificial coloring 	1982-10-11 11:34:46.4281044	1	1	1970-11-25 15:44:47.0066147	79
317	has preservative 	2011-12-12 13:59:29.3907480	1	1	1986-02-15 18:09:40.8048866	400
318	has preservative 	1973-02-23 14:52:49.2274268	1	0	1965-09-12 05:39:15.4974859	408
319	 Super Hot	1971-07-10 11:37:38.7761538	1	0	2007-07-04 20:26:02.4736086	254
320	 Muy Caliente 	1991-01-26 05:49:10.1997524	1	1	1990-05-26 23:27:08.7449902	607
321	 artificial coloring 	1957-12-06 00:42:51.4059692	0	0	2002-11-17 16:54:12.7487366	438
322	 artificial coloring 	1960-06-17 01:04:27.8231987	0	0	1999-06-17 17:23:31.9993442	394
323	 Super Hot	2000-04-05 07:05:43.0462970	1	1	1996-08-14 05:19:28.1460902	506
324	 artificial coloring 	1967-06-24 09:26:03.4483451	1	1	1966-11-09 08:24:54.0841383	334
325	 Super Hot	2006-08-19 11:07:49.9687562	1	1	2017-01-07 14:00:57.3248920	368
326	 Heavy 	1955-11-08 02:20:50.4467452	1	1	1960-05-09 01:52:14.3284727	321
327	 Dinner portion 	2008-08-20 12:05:20.4404468	0	0	1957-03-01 12:35:25.5073818	57
328	 Muy Caliente 	1954-05-20 00:39:45.7952680	1	1	1990-05-24 12:19:36.5301912	884
329	 Heavy 	2007-05-24 15:27:47.8875796	0	1	1968-09-19 22:16:48.4297584	114
330	 alcohol mixed 	2015-04-18 04:15:39.7798088	1	1	2013-03-18 01:04:57.3056780	81
331	 artificial coloring 	1997-08-15 16:04:51.9014276	1	1	1967-08-04 03:12:46.9411281	714
332	 alcohol mixed 	1960-12-04 21:59:02.4656744	0	1	1993-12-09 15:36:44.8746490	949
333	 artificial coloring 	1990-12-07 23:16:18.4063328	0	1	2002-12-26 12:39:00.9711902	848
334	 alcohol mixed 	1996-02-22 20:43:03.2518180	1	1	2011-11-01 13:41:10.2134468	12
335	 Olived Oiled 	1983-07-15 02:24:02.6765616	1	1	1961-04-27 19:54:46.3052687	332
336	 Heavy 	1960-12-10 16:45:52.5928093	1	0	1975-01-30 20:38:43.0052311	122
337	has preservative 	1978-09-08 13:01:25.2999682	1	1	1987-04-30 15:11:24.3186232	309
338	 Olived Oiled 	1993-08-05 09:53:42.4888744	1	1	1997-07-27 01:06:36.7224392	451
339	 Heavy 	2004-03-27 20:05:35.8158076	0	0	1954-01-11 16:01:11.6088787	847
340	 alcohol mixed 	1971-06-08 19:44:39.4626537	1	1	1966-11-18 11:42:46.7813631	876
341	 Olived Oiled 	1962-11-01 02:59:51.4976572	1	1	1993-04-07 04:25:21.9430966	890
342	 alcohol mixed 	1998-03-17 03:30:21.1843340	1	1	2004-03-04 11:37:43.1751240	731
343	has preservative 	1993-07-23 19:05:07.0277638	1	1	1969-10-16 12:31:02.8329665	138
344	 Dinner portion 	1971-07-23 04:27:39.6692056	1	1	1996-06-04 00:58:12.3238874	27
345	 alcohol mixed 	1997-03-07 12:03:10.9323582	1	1	1995-03-14 23:23:38.9445186	481
346	has preservative 	2016-10-15 12:57:48.1653584	0	0	2000-03-18 14:16:03.7079464	946
347	has preservative 	2006-11-22 09:23:37.4311930	1	1	1964-01-14 07:16:24.4124424	517
348	 Olived Oiled 	1970-06-04 17:27:12.9159493	1	0	1960-01-12 19:42:16.5527870	659
349	 Heavy 	1963-12-10 17:25:20.5902257	1	1	1995-01-11 02:15:00.0340812	47
350	 Dinner portion 	1990-09-28 05:26:32.1584756	1	1	1953-09-24 13:51:22.7121162	358
351	 Super Hot	1981-09-27 19:55:16.0470506	1	1	1992-02-17 04:16:31.2910964	204
352	 Dinner portion 	2012-12-09 13:45:20.0274608	1	1	1966-09-07 06:37:53.9608414	672
353	 Dinner portion 	1976-04-03 10:58:33.6213010	0	1	2005-12-12 04:01:05.5348220	408
354	 Olived Oiled 	1983-05-11 01:28:08.2592286	0	1	1953-12-08 10:58:40.3955953	546
355	 Olived Oiled 	2002-07-10 09:50:47.4614592	1	1	1971-05-07 00:03:41.3209079	914
356	 alcohol mixed 	1994-11-21 00:59:11.1072740	1	1	2002-08-22 17:02:42.9097598	794
357	 Olived Oiled 	2016-11-29 01:56:09.9483172	1	1	1963-03-14 11:36:57.5262065	62
358	 Heavy 	1994-04-08 17:04:41.0834500	1	1	1977-03-08 16:22:03.7334093	387
359	has preservative 	1977-08-09 01:01:32.8482475	1	0	1965-10-26 14:08:57.4178423	250
360	 Heavy 	1960-03-21 09:04:41.9689545	1	0	1967-07-14 15:24:15.6951274	70
361	 Muy Caliente 	1973-05-29 15:41:50.7774759	1	0	2000-08-24 10:50:34.1367962	49
362	has preservative 	1960-11-24 23:22:01.8191553	1	1	1964-04-20 17:48:16.3577792	343
363	 Heavy 	1964-04-29 20:31:12.0075966	1	1	1997-06-02 10:01:39.6203040	433
364	 alcohol mixed 	1976-02-06 15:41:19.5872206	1	1	1974-12-09 08:40:31.3468885	644
365	has preservative 	1986-08-03 07:52:37.3510898	0	1	2015-01-08 11:18:16.6228912	90
366	 Super Hot	2011-08-21 08:34:32.7308492	1	0	1978-07-04 19:09:32.8353345	293
367	 Super Hot	1969-12-09 14:33:32.3338422	1	0	1992-02-20 23:52:10.1120234	751
368	 Super Hot	1991-12-27 03:30:22.1246226	1	0	2017-04-08 08:02:29.9313000	254
369	 Muy Caliente 	1961-08-08 06:05:14.0906823	1	1	2001-02-05 18:31:19.5938594	692
370	 alcohol mixed 	1977-11-02 11:52:25.9619274	1	1	1999-10-05 07:50:26.3319250	552
371	 artificial coloring 	1957-02-02 22:33:21.1281362	0	0	2001-04-28 00:33:22.6879916	867
372	has preservative 	1971-05-10 04:05:46.9018737	1	1	2006-04-22 17:03:04.0824474	665
373	 alcohol mixed 	1986-08-29 18:47:13.4116192	1	0	1964-09-01 13:38:03.8886072	453
374	 artificial coloring 	1953-02-01 15:52:59.3135000	0	1	1993-08-17 08:43:15.6922454	664
375	 Muy Caliente 	1981-03-28 02:49:18.7020951	1	1	2014-11-19 19:01:46.8018932	535
376	 Dinner portion 	1977-06-21 21:12:30.2216352	0	1	2016-06-15 05:16:29.5736128	270
377	 artificial coloring 	1984-08-25 05:59:20.7954348	0	1	1982-09-02 04:52:29.1663776	677
378	 Muy Caliente 	1981-09-15 02:38:03.3770916	1	1	1953-03-13 04:21:15.8222027	30
379	 Dinner portion 	1988-01-17 21:22:52.5159870	1	0	1989-05-28 09:01:15.1396196	206
380	 alcohol mixed 	2007-08-04 22:10:01.8033980	1	1	1969-10-22 23:44:53.6169456	241
381	 Heavy 	1966-09-16 16:57:13.0155523	1	1	2014-01-24 18:35:49.9160304	507
382	 Dinner portion 	1991-03-19 18:38:07.5244974	1	1	2014-11-18 16:53:08.9545948	115
383	 Dinner portion 	2008-03-10 07:14:25.2050424	0	0	2013-02-11 10:04:36.4961100	247
384	 Olived Oiled 	1969-08-27 10:01:15.7291038	1	0	1967-12-28 08:25:25.7176421	164
385	 Olived Oiled 	1986-07-22 08:20:23.7327582	1	1	1974-01-30 20:48:26.0145816	210
386	 alcohol mixed 	2002-06-07 02:19:31.8739668	1	1	1953-11-27 20:34:52.9802867	650
387	 Super Hot	2002-06-03 11:00:28.8443734	1	1	2005-09-28 11:35:39.3398270	696
388	 artificial coloring 	1960-07-30 21:48:10.1471041	0	0	2002-01-19 01:40:20.5755946	494
389	 alcohol mixed 	2011-05-16 10:52:15.7903588	1	1	1993-06-28 13:37:28.8925388	328
390	 Heavy 	2006-05-25 01:24:51.5692874	1	1	1976-06-06 02:52:03.3955089	642
391	 Dinner portion 	1961-10-12 14:49:42.6444919	1	0	1964-11-19 09:01:45.4790246	568
392	 alcohol mixed 	2002-03-02 19:56:44.2165182	1	1	1963-02-22 22:49:20.5852137	119
393	 Dinner portion 	1968-12-28 08:52:09.6406269	1	1	1984-10-01 10:57:39.3045970	317
394	 Olived Oiled 	1997-01-07 11:00:53.8468530	1	1	2004-03-31 00:36:55.9137512	152
395	 Dinner portion 	2015-10-11 04:02:48.6851780	1	1	1983-12-26 00:52:12.6445668	207
396	 Olived Oiled 	1954-12-08 03:37:49.6785019	1	1	1981-12-18 10:37:05.5853176	255
397	 Heavy 	1986-11-18 06:59:09.1767374	1	1	1959-10-04 01:36:03.5548201	728
398	 Heavy 	1970-06-18 03:23:47.4405432	0	1	2012-08-08 03:50:31.4860780	219
399	 Dinner portion 	2002-09-19 20:35:02.3181158	1	1	1999-02-25 13:39:55.7009962	359
400	 Olived Oiled 	2003-04-18 03:28:38.2015090	1	1	1969-09-11 04:14:06.1091843	871
401	 Muy Caliente 	1999-11-07 22:24:15.8315162	0	0	1961-01-27 14:23:53.5959229	719
402	 Muy Caliente 	1967-11-28 05:53:15.3065703	0	1	1964-07-07 23:13:54.4811426	491
403	 Super Hot	1961-10-28 11:21:58.8252669	0	1	1976-09-06 01:10:56.9589277	422
404	 Super Hot	2003-11-08 05:32:54.6282982	1	1	2013-01-06 18:24:33.7021560	318
405	 Muy Caliente 	1986-08-26 06:53:11.0303394	1	1	1970-02-27 13:18:00.0241246	497
406	 alcohol mixed 	1963-05-22 15:49:29.1451770	1	0	2003-07-28 11:13:27.2086494	478
407	 Muy Caliente 	1979-04-13 18:58:06.6158416	1	1	1955-01-06 16:59:50.0722341	459
408	 Heavy 	1976-03-02 19:05:34.3078010	0	1	1965-04-27 19:17:49.8425765	822
409	 alcohol mixed 	1955-02-13 22:38:49.5571334	1	1	1956-10-19 15:56:53.5937019	653
410	has preservative 	1978-01-19 12:38:17.2398239	1	0	1972-08-21 18:47:11.7472951	874
411	has preservative 	1963-03-29 18:59:50.3118392	1	1	1972-12-21 12:10:13.7433823	902
412	 alcohol mixed 	1988-03-16 23:18:06.5712258	1	0	1963-01-02 07:15:41.7040037	547
413	 Dinner portion 	1959-03-23 19:41:48.5674631	1	1	2005-07-12 07:20:48.5937898	816
414	 Heavy 	1987-10-06 02:51:31.0448494	1	1	2013-10-04 14:24:03.8008968	325
415	has preservative 	2011-04-05 16:07:28.9534024	1	1	1971-03-20 20:48:25.7790970	864
416	 Heavy 	1999-12-11 21:03:43.2529784	1	1	2003-07-07 17:57:25.1822016	822
417	 alcohol mixed 	1970-06-17 16:07:36.6141131	1	1	1968-12-08 07:43:39.8616694	286
418	 Heavy 	2012-06-03 10:29:56.2784928	1	1	1982-06-07 01:36:13.9026618	671
419	 Super Hot	2007-04-18 07:20:55.8544626	1	1	1953-11-09 11:52:05.3323068	960
420	 Heavy 	2001-11-27 05:33:05.4771230	0	0	2014-02-11 14:43:23.6426044	509
421	 Olived Oiled 	1962-03-20 21:34:03.8864756	1	1	1990-07-07 07:33:53.4955074	921
422	 artificial coloring 	1962-05-12 16:45:22.1867380	1	0	2007-11-02 22:11:49.5364286	65
423	 artificial coloring 	1998-05-13 16:38:06.3342640	1	0	1976-10-11 18:25:01.0387610	827
424	 Olived Oiled 	1972-12-15 04:40:22.5213948	1	1	1977-09-02 15:39:16.1983506	941
425	 Super Hot	1969-01-21 21:02:43.3174355	1	1	1987-11-16 22:48:40.8529004	474
426	 Olived Oiled 	1972-09-03 02:36:36.9116181	1	1	1991-03-07 01:44:02.1027780	426
427	 alcohol mixed 	1955-05-13 19:13:37.2612467	0	1	1974-07-23 06:05:24.7778503	111
428	 alcohol mixed 	2007-05-23 07:46:19.5647662	1	0	1978-03-04 13:01:07.9748560	428
429	 alcohol mixed 	1955-01-23 11:50:10.6283222	1	1	1962-08-24 07:51:03.0476785	174
430	 Heavy 	1979-04-21 23:11:29.0235932	1	0	1985-12-03 08:24:41.2165760	5
431	 artificial coloring 	2008-05-04 14:13:21.0448978	1	1	2009-09-13 03:40:26.0187926	156
432	 Super Hot	1967-03-11 02:35:33.3548917	0	1	1987-10-26 01:01:57.6802996	488
433	 Dinner portion 	1996-09-26 06:03:01.0589758	1	1	1971-10-17 14:41:20.1212065	925
434	 Olived Oiled 	2002-07-02 17:54:14.3144780	1	1	1972-09-17 04:47:09.0304354	197
435	 Dinner portion 	1960-09-27 23:45:45.9718819	1	1	1961-09-26 09:21:00.0210227	631
436	has preservative 	2016-07-20 11:03:57.7089820	0	0	2002-07-20 19:21:55.4348878	98
437	 Super Hot	1982-05-23 07:16:08.6992306	1	1	1991-03-15 15:42:11.9956670	877
438	 Super Hot	1957-05-04 01:41:30.5767439	1	1	1953-02-05 15:40:02.7939537	398
439	 alcohol mixed 	2000-10-02 03:08:04.6987642	1	1	2015-07-31 19:07:25.6935176	344
440	 Heavy 	1976-03-02 16:30:54.5875811	1	0	1988-04-05 09:34:58.8059324	969
441	 Dinner portion 	1976-02-25 07:21:25.2581252	0	1	2016-08-22 03:35:02.9080524	540
442	 Heavy 	1979-04-03 15:54:54.5365726	1	0	1993-06-03 16:17:49.4972506	383
443	 Olived Oiled 	1958-06-17 23:09:20.5899707	1	1	1998-04-02 09:43:26.9818928	805
444	 artificial coloring 	1986-04-27 22:13:58.5505350	1	1	1973-11-07 18:50:17.1452436	288
445	 Muy Caliente 	1996-02-27 06:25:01.2574484	1	0	1956-06-16 14:41:49.6521266	837
446	 Super Hot	1991-04-28 15:31:36.0732660	1	0	1954-11-19 01:46:03.7750208	264
447	 Super Hot	1995-12-12 00:14:55.6490552	0	1	1975-05-14 15:28:31.9914240	732
448	has preservative 	1998-12-24 06:00:38.5957774	1	0	1988-09-27 20:33:35.5037002	294
449	 Dinner portion 	2003-07-05 18:53:24.8934508	1	1	1986-01-12 03:48:30.1346542	615
450	has preservative 	1968-10-31 06:59:05.4321993	1	1	1998-03-21 06:54:47.4623654	291
451	 Muy Caliente 	2002-03-23 11:30:13.0643888	0	1	1966-01-11 02:53:25.7236481	568
452	 Olived Oiled 	1992-03-16 20:29:12.8982446	1	0	1995-01-27 23:59:49.6521582	44
453	 alcohol mixed 	1980-11-30 20:02:51.5860807	1	1	2011-09-30 15:58:26.1537712	536
454	has preservative 	1953-10-24 15:01:56.8409927	0	0	2002-10-14 22:56:32.0583916	841
455	 Olived Oiled 	1994-01-29 05:54:34.3150332	1	0	1996-12-05 20:40:12.6136770	109
456	 alcohol mixed 	1990-06-29 05:38:53.6447780	0	1	1970-12-26 16:12:04.0594942	696
457	 Super Hot	1987-04-17 13:15:08.9723064	1	1	2005-06-27 04:48:53.4423816	170
458	 Super Hot	2006-08-14 06:41:36.3038720	1	1	2016-10-04 09:31:40.7605772	458
459	 Olived Oiled 	1987-10-18 08:30:11.3108628	1	1	1978-02-21 19:35:52.8492556	492
460	 Heavy 	1966-12-24 04:16:34.1187215	1	1	1996-09-23 11:33:57.9213466	763
461	has preservative 	1961-01-09 20:35:51.8839302	1	1	1982-01-06 05:08:02.4307990	310
462	 artificial coloring 	1989-08-22 11:11:47.0510752	0	1	1994-08-05 03:58:42.0973782	844
463	 Super Hot	1974-02-09 07:15:23.6794787	1	1	1955-09-05 11:26:46.7948980	314
464	 Heavy 	1993-07-25 23:27:20.5335402	1	1	1988-08-17 07:32:12.3771262	584
465	 Olived Oiled 	1987-06-17 22:24:56.1949262	1	1	1980-09-08 15:06:45.7285025	611
466	 Heavy 	2013-10-19 16:24:16.9569476	1	1	2002-11-27 11:08:16.0630826	603
467	 Muy Caliente 	2009-03-21 17:15:05.5122502	1	1	2008-12-16 16:34:21.5827972	777
468	 Olived Oiled 	1974-06-22 01:47:34.2529852	1	1	1985-10-26 02:33:39.5633544	606
469	 Olived Oiled 	1980-01-09 03:05:45.0729675	0	1	2005-01-09 05:03:03.7798740	960
470	has preservative 	2012-06-16 05:03:31.2444200	1	1	1986-06-01 01:26:30.3442094	477
471	 alcohol mixed 	1970-07-22 13:47:34.5537480	1	1	1965-04-25 02:15:13.1865345	693
472	 Dinner portion 	1966-02-14 14:26:06.0373691	1	0	1968-11-02 16:03:37.0677156	11
473	 Super Hot	1964-09-02 07:21:51.5797285	0	1	1984-08-07 06:28:48.2091444	434
474	 Dinner portion 	1984-02-16 14:50:01.2668814	1	0	1983-05-07 02:17:06.5263744	263
475	 Olived Oiled 	1978-10-03 22:11:40.2189979	0	1	2015-03-23 11:08:20.7345520	849
476	 alcohol mixed 	2000-09-17 05:39:09.3499030	1	1	2014-11-03 15:16:03.9982568	341
477	 alcohol mixed 	1956-11-25 17:36:01.5967673	1	1	1962-08-03 12:28:22.5545359	443
478	 Olived Oiled 	1965-01-16 18:24:07.7837290	1	1	1955-12-05 23:34:43.8935174	872
479	 Super Hot	1994-07-19 22:15:21.2639466	0	1	1974-03-20 00:57:26.5462239	162
480	has preservative 	1995-06-27 05:31:07.2441694	1	0	1985-12-29 21:02:37.0778796	897
481	 Super Hot	1994-06-24 02:21:41.2625630	0	1	1968-10-24 10:15:30.1113539	983
482	 artificial coloring 	1974-02-18 13:12:58.6654694	1	1	2003-07-26 09:31:49.2741500	220
483	 Super Hot	1956-11-18 12:52:54.6713154	1	1	2009-11-21 09:12:37.8402020	530
484	 artificial coloring 	2003-12-24 04:51:05.1961230	1	0	1982-03-06 00:56:15.5853132	878
485	has preservative 	1994-10-30 11:41:15.9592044	1	1	1972-11-23 05:31:15.4929277	683
486	 alcohol mixed 	1969-02-18 17:44:08.1466531	1	1	1967-08-18 03:40:36.3666342	598
487	 artificial coloring 	2004-01-09 06:32:41.7688110	1	1	1993-10-26 09:03:31.5265284	125
488	 Heavy 	1995-12-04 15:01:04.2179830	1	1	1986-10-03 15:44:48.0628148	719
489	 Olived Oiled 	1961-06-04 11:59:39.9994446	1	1	1993-07-13 08:06:56.4167584	814
490	 Super Hot	1987-12-31 18:06:52.3271040	1	1	2008-07-01 17:08:55.9615286	475
491	 Muy Caliente 	1982-04-05 21:48:48.7366756	1	1	2014-10-24 14:33:01.9925060	924
492	 Olived Oiled 	1993-07-10 00:34:32.3953586	1	0	1992-03-11 06:10:31.2350898	360
493	 Muy Caliente 	1987-04-17 17:11:19.2658812	1	1	1992-09-14 20:04:09.9446982	665
494	 Muy Caliente 	1986-10-10 22:51:30.5800426	1	1	1971-11-08 07:33:27.7721708	407
495	 Muy Caliente 	1968-02-22 19:55:02.7036509	0	1	1959-04-01 04:26:56.3751334	996
496	 Muy Caliente 	2004-04-04 20:09:38.2070498	0	1	1975-01-18 23:36:20.8106744	999
497	 artificial coloring 	1958-02-23 08:39:30.8570938	0	1	1990-09-30 04:51:02.7023526	653
498	 artificial coloring 	1982-08-23 23:42:00.0564304	1	0	1962-08-17 02:11:14.6047667	381
499	 alcohol mixed 	2016-08-10 23:49:02.3556084	1	1	2010-11-30 03:43:31.4167408	450
500	 Olived Oiled 	2000-02-08 14:00:44.3005008	1	1	1971-04-21 03:33:33.5890439	762
501	 Olived Oiled 	1999-11-07 22:16:30.5610160	1	1	1963-09-03 09:11:42.1922236	384
502	 Super Hot	1974-06-22 22:27:21.3960699	1	1	2007-04-19 12:54:52.4280696	816
503	 artificial coloring 	1971-12-17 02:54:53.5228099	1	1	2001-06-19 15:30:31.7238262	863
504	 Dinner portion 	2008-10-19 13:49:53.6490306	0	0	2017-05-14 02:21:59.7904448	899
505	 Dinner portion 	2016-01-10 17:11:30.8784512	1	1	1985-11-27 04:39:34.2758308	778
506	 Dinner portion 	1989-02-06 21:04:07.0270196	1	1	2014-12-09 10:49:48.6559324	181
507	 Muy Caliente 	1980-07-15 13:07:21.3185161	1	1	1963-06-23 17:31:01.4430140	709
508	 Super Hot	2014-07-16 05:12:50.3191992	1	0	1981-05-27 13:41:19.6273967	754
509	 artificial coloring 	1992-10-21 16:50:16.6219948	1	1	2005-04-24 11:48:11.3238396	787
510	 Muy Caliente 	2011-02-12 00:15:24.9651304	1	1	1999-11-03 05:24:08.6154200	842
511	 Olived Oiled 	1986-08-04 12:02:52.0480108	1	1	1961-05-26 03:43:41.5049582	893
512	 Muy Caliente 	1975-04-01 18:51:01.1885774	1	0	2002-07-24 05:14:09.5488642	390
513	has preservative 	1965-01-26 08:26:15.0399254	1	1	1995-07-19 08:34:14.2143534	651
514	 Olived Oiled 	2010-01-22 02:59:04.0666936	0	0	2009-11-23 22:33:15.7713758	52
515	 alcohol mixed 	1990-04-02 01:54:52.8561584	0	1	1980-12-01 01:18:27.8099928	161
516	 Dinner portion 	2004-08-22 07:22:53.2184610	1	1	1996-03-13 19:36:13.1566488	525
517	 Dinner portion 	1985-10-04 22:18:52.3797600	1	1	2002-06-14 18:46:04.2571764	298
518	 artificial coloring 	1987-11-18 02:24:18.4833558	0	1	1991-04-02 10:30:31.2095848	921
519	 Muy Caliente 	2016-06-26 11:46:04.5743360	1	0	1968-09-25 02:00:56.8841983	986
520	 Heavy 	1971-04-30 04:40:48.0482731	0	1	1966-01-23 11:26:09.3618683	426
521	 Super Hot	1962-10-12 09:51:35.1881365	0	1	1962-02-02 02:04:44.5365544	698
522	 Dinner portion 	1966-04-19 02:14:01.2942670	1	0	1975-03-17 00:49:33.5199823	155
523	 Olived Oiled 	1966-01-18 13:47:54.2535405	1	1	2010-01-13 18:26:43.1465960	163
524	 Muy Caliente 	2009-10-09 08:58:52.7458638	1	1	2014-04-10 11:54:07.8183452	299
525	 Super Hot	1983-03-14 07:14:42.5077446	1	1	1989-05-08 10:53:28.3517032	464
526	 alcohol mixed 	1994-10-13 13:13:02.1583896	0	1	1990-11-14 20:04:41.9514446	84
527	 alcohol mixed 	1996-07-30 21:14:46.7714880	0	1	1993-11-18 19:59:27.1230176	367
528	 Dinner portion 	1995-08-24 08:30:20.9996856	1	1	1965-09-30 22:55:20.4369735	715
529	 artificial coloring 	1968-12-25 18:54:58.5632305	1	1	1977-02-05 21:50:10.1512411	575
530	 alcohol mixed 	1992-03-31 02:02:02.0119480	0	1	1993-03-05 11:31:59.9238776	287
531	has preservative 	1995-07-26 20:59:38.4928092	1	0	1977-02-04 10:25:01.2959043	149
532	 artificial coloring 	1992-01-03 17:54:01.5403368	1	1	2017-09-17 10:17:07.9497692	104
533	 Muy Caliente 	1966-03-08 18:35:05.4281203	0	1	1962-10-06 19:51:12.4767764	628
534	 Muy Caliente 	2012-03-11 08:14:36.9634460	1	1	1955-11-30 21:23:52.9571799	775
535	 artificial coloring 	2013-05-20 07:14:36.6831536	1	1	1975-04-29 11:50:54.8856561	801
536	 Olived Oiled 	1973-01-02 03:54:19.8664930	1	1	1979-04-07 21:20:37.6832843	228
537	has preservative 	1955-03-06 10:18:05.1426595	1	1	1955-02-06 18:01:17.5503237	629
538	 Heavy 	1965-10-30 23:03:01.0222848	1	1	2010-04-10 06:50:38.0497572	43
539	 Super Hot	2005-09-13 11:39:34.3176714	1	1	2014-01-07 20:16:41.3094824	943
540	 alcohol mixed 	1958-09-23 14:37:08.9321846	0	1	1975-09-15 18:41:26.8369953	176
541	 Heavy 	2006-05-07 04:36:46.8281370	0	0	1957-02-25 10:09:34.9236202	96
542	 Heavy 	2007-03-27 01:19:51.4496116	0	1	1965-06-01 19:22:11.8991315	597
543	 Super Hot	1956-02-13 22:10:47.5959881	1	1	1999-03-12 03:56:36.7389754	766
544	 alcohol mixed 	1968-01-22 11:44:15.0343144	1	1	2011-06-11 02:42:47.8013384	182
545	 Super Hot	1954-05-30 06:04:00.2790931	1	1	2000-02-07 13:25:14.4565702	92
546	has preservative 	1960-01-06 02:57:47.5480981	1	1	1965-04-03 09:18:52.4436418	856
547	 Olived Oiled 	1981-06-14 16:08:17.3554330	0	1	2014-05-24 21:36:17.0207364	632
548	 Muy Caliente 	1994-12-25 14:12:15.1991876	1	1	2000-07-22 21:30:54.1733222	740
549	 alcohol mixed 	2014-04-10 20:56:37.7238844	1	1	2008-09-07 06:14:59.9621780	619
550	 Dinner portion 	1981-04-02 12:32:09.4851901	1	1	1980-10-18 08:50:43.2184844	188
551	 Dinner portion 	1971-07-02 21:50:45.8272898	1	1	1990-05-07 04:50:16.5534978	604
552	has preservative 	1988-01-07 06:15:12.3737382	1	1	2017-03-30 18:20:31.4927676	258
553	 Heavy 	1983-11-28 11:55:55.4820946	1	1	2011-08-23 00:10:17.7205684	721
554	 Heavy 	1998-04-14 19:08:14.3073356	1	1	1997-11-07 16:17:22.0548726	505
